ean,product_id,manufacturer,article_type,source_file,tyre_width,tyre_aspect_ratio,tyre_construction,tyre_diameter,tyre_load_index,tyre_speed_index,tyre_tread,tyre_tt_tl,provider,rim_width,rim_diameter,rim_offset,rim_color,rim_load_index,rim_speed_index
8714692810633,100004344,VREDESTEIN,Reifen,09.csv,225,40,R,18,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692810640,100004336,VREDESTEIN,Reifen,09.csv,215,40,R,18,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692810657,100004500,VREDESTEIN,Reifen,09.csv,255,45,R,18,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692810664,100004368,VREDESTEIN,Reifen,09.csv,245,45,R,18,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692810718,100004429,VREDESTEIN,Reifen,09.csv,225,50,R,18,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692810725,100004340,VREDESTEIN,Reifen,09.csv,215,50,R,18,,,QUATRAC PRO+ FSL 3PMSF,,09,,,,,,
8714692810749,100004361,VREDESTEIN,Reifen,09.csv,235,55,R,18,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692810756,100004430,VREDESTEIN,Reifen,09.csv,225,55,R,18,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692810794,100004451,VREDESTEIN,Reifen,09.csv,235,60,R,18,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692810817,100004431,VREDESTEIN,Reifen,09.csv,235,65,R,18,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692810848,100004434,VREDESTEIN,Reifen,09.csv,245,45,R,17,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692810886,100004330,VREDESTEIN,Reifen,09.csv,205,45,R,17,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692810909,100004394,VREDESTEIN,Reifen,09.csv,225,50,R,17,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692810916,100004392,VREDESTEIN,Reifen,09.csv,215,50,R,17,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692810923,100004331,VREDESTEIN,Reifen,09.csv,205,50,R,17,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692810930,100004406,VREDESTEIN,Reifen,09.csv,205,50,R,17,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692810961,100004452,VREDESTEIN,Reifen,09.csv,235,55,R,17,,,QUATRAC PRO+ FSL 3PMSF XL,,09,,,,,,
8714692810978,100004347,VREDESTEIN,Reifen,09.csv,225,55,R,17,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692810992,100004400,VREDESTEIN,Reifen,09.csv,205,55,R,17,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692811005,100004454,VREDESTEIN,Reifen,09.csv,255,60,R,17,,,QUATRAC PRO+ 3PMSF,,09,,,,,,
8714692811012,100004436,VREDESTEIN,Reifen,09.csv,235,60,R,17,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692811029,100004437,VREDESTEIN,Reifen,09.csv,225,60,R,17,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692811036,100004438,VREDESTEIN,Reifen,09.csv,215,60,R,17,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692811043,100004404,VREDESTEIN,Reifen,09.csv,215,60,R,17,,,QUATRAC PRO+ FSL 3PMSF,,09,,,,,,
8714692811067,100004371,VREDESTEIN,Reifen,09.csv,245,65,R,17,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692811074,100004439,VREDESTEIN,Reifen,09.csv,235,65,R,17,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692811081,100004440,VREDESTEIN,Reifen,09.csv,225,65,R,17,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692811098,100004441,VREDESTEIN,Reifen,09.csv,215,65,R,17,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8714692811203,100004328,VREDESTEIN,Reifen,09.csv,195,75,R,16C,108,,COMTRAC 2 WINTER + 3PMSF,,09,,,,,,
8714692811210,100004335,VREDESTEIN,Reifen,09.csv,205,75,R,16C,111,,COMTRAC 2 WINTER + 3PMSF,,09,,,,,,
8714692813115,100004520,VREDESTEIN,Reifen,09.csv,215,50,R,19,,,QUATRAC PRO+ FSL 3PMSF,,09,,,,,,
8714692813191,100004312,VREDESTEIN,Reifen,09.csv,225,45,R,17,,Z,SPRINT+ FSL,,09,,,,,,
8714692988141,100004179,VREDESTEIN,Reifen,09.csv,165,65,R,14,,,QUATRAC 5 3PMSF,,09,,,,,,
8714692994944,100004653,VREDESTEIN,Reifen,09.csv,185,60,R,15,,,ULTRAC+ XL,,09,,,,,,
8714692994951,100004655,VREDESTEIN,Reifen,09.csv,185,65,R,15,,,ULTRAC+,,09,,,,,,
8714692994968,100004657,VREDESTEIN,Reifen,09.csv,195,45,R,16,,,ULTRAC+ XLFSL,,09,,,,,,
8714692994999,100004736,VREDESTEIN,Reifen,09.csv,195,55,R,15,,,ULTRAC+,,09,,,,,,
8714692995002,100004658,VREDESTEIN,Reifen,09.csv,195,55,R,16,,,ULTRAC+,,09,,,,,,
8714692995019,100004659,VREDESTEIN,Reifen,09.csv,195,55,R,20,,,ULTRAC+ XLFSL,,09,,,,,,
8714692995057,100004733,VREDESTEIN,Reifen,09.csv,195,65,R,15,,,ULTRAC+,,09,,,,,,
8714692995064,100004662,VREDESTEIN,Reifen,09.csv,205,40,R,17,,,ULTRAC+ XLFSL,,09,,,,,,
8714692995132,100004669,VREDESTEIN,Reifen,09.csv,205,55,R,16,,,ULTRAC+,,09,,,,,,
8714692995149,100004670,VREDESTEIN,Reifen,09.csv,205,55,R,16,,,ULTRAC+ XL,,09,,,,,,
8714692995156,100004671,VREDESTEIN,Reifen,09.csv,205,55,R,17,,,ULTRAC+ XLFSL,,09,,,,,,
8714692995170,100004673,VREDESTEIN,Reifen,09.csv,205,60,R,16,,,ULTRAC+,,09,,,,,,
8714692995187,100004674,VREDESTEIN,Reifen,09.csv,205,60,R,16,,,ULTRAC+ XL,,09,,,,,,
8714692995200,100004677,VREDESTEIN,Reifen,09.csv,215,40,R,17,,,ULTRAC+ XLFSL,,09,,,,,,
8714692995224,100004679,VREDESTEIN,Reifen,09.csv,215,45,R,17,,,ULTRAC+ XLFSL,,09,,,,,,
8714692995231,100004680,VREDESTEIN,Reifen,09.csv,215,50,R,17,,,ULTRAC+ XLFSL,,09,,,,,,
8714692995248,100004681,VREDESTEIN,Reifen,09.csv,215,50,R,18,,,ULTRAC+ FSL,,09,,,,,,
8714692995255,100004682,VREDESTEIN,Reifen,09.csv,215,55,R,16,,,ULTRAC+,,09,,,,,,
8714692995279,100004684,VREDESTEIN,Reifen,09.csv,215,55,R,17,,,ULTRAC+ FSL,,09,,,,,,
8714692995286,100004685,VREDESTEIN,Reifen,09.csv,215,55,R,17,,,ULTRAC+ XLFSL,,09,,,,,,
8714692995293,100004686,VREDESTEIN,Reifen,09.csv,215,55,R,18,,,ULTRAC+ XLFSL,,09,,,,,,
8714692995316,100004688,VREDESTEIN,Reifen,09.csv,215,60,R,16,,,ULTRAC+,,09,,,,,,
8714692995330,100004690,VREDESTEIN,Reifen,09.csv,215,65,R,16,,,ULTRAC+,,09,,,,,,
8714692995347,100004691,VREDESTEIN,Reifen,09.csv,215,65,R,17,,,ULTRAC+ FSL,,09,,,,,,
8714692995361,100004695,VREDESTEIN,Reifen,09.csv,225,45,R,17,,,ULTRAC+ FSL,,09,,,,,,
8714692995378,100004694,VREDESTEIN,Reifen,09.csv,225,45,R,17,,,ULTRAC+ XLFSL,,09,,,,,,
8714692995385,100004696,VREDESTEIN,Reifen,09.csv,225,50,R,17,,,ULTRAC+ XLFSL,,09,,,,,,
8714692995408,100004698,VREDESTEIN,Reifen,09.csv,225,55,R,17,,,ULTRAC+ XLFSL,,09,,,,,,
8714692995439,100004700,VREDESTEIN,Reifen,09.csv,225,55,R,19,,,ULTRAC+ FSL,,09,,,,,,
8714692995446,100004701,VREDESTEIN,Reifen,09.csv,225,60,R,17,,,ULTRAC+ FSL,,09,,,,,,
8714692995460,100004703,VREDESTEIN,Reifen,09.csv,225,65,R,17,,,ULTRAC+ FSL,,09,,,,,,
8714692995491,100004708,VREDESTEIN,Reifen,09.csv,235,50,R,18,,,ULTRAC+ XLFSL,,09,,,,,,
8714692995507,100004709,VREDESTEIN,Reifen,09.csv,235,50,R,19,,,ULTRAC+ FSL,,09,,,,,,
8714692995569,100004713,VREDESTEIN,Reifen,09.csv,235,65,R,17,,,ULTRAC+ XLFSL,,09,,,,,,
8714692995583,100004716,VREDESTEIN,Reifen,09.csv,245,45,R,17,,,ULTRAC+ XLFSL,,09,,,,,,
8714692995590,100004719,VREDESTEIN,Reifen,09.csv,255,55,R,18,,,ULTRAC+ XLFSL,,09,,,,,,
8714692996764,100004656,VREDESTEIN,Reifen,09.csv,185,65,R,15,,,QUATRAC XL 3PMSF,,09,,,,,,
8714692996771,100004661,VREDESTEIN,Reifen,09.csv,195,65,R,15,,,QUATRAC XL 3PMSF,,09,,,,,,
8714692996788,100004672,VREDESTEIN,Reifen,09.csv,205,60,R,16,,,QUATRAC 3PMSF,,09,,,,,,
8714692996795,100004654,VREDESTEIN,Reifen,09.csv,185,60,R,15,,,QUATRAC XL 3PMSF,,09,,,,,,
8714692998812,100004460,VREDESTEIN,Reifen,09.csv,205,40,R,17,,,QUATRAC PRO+ XLFSL 3PMSF,,09,,,,,,
8807622100260,240001032,NEXEN,Reifen,09.csv,195,65,R,15,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622100277,240001029,NEXEN,Reifen,09.csv,195,65,R,15,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622100284,240001017,NEXEN,Reifen,09.csv,195,65,R,15,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622100291,240001327,NEXEN,Reifen,09.csv,225,55,R,16,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622100321,240001312,NEXEN,Reifen,09.csv,225,50,R,17,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622100345,240001313,NEXEN,Reifen,09.csv,225,50,R,17,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622100369,240001238,NEXEN,Reifen,09.csv,215,60,R,17,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622100376,240001195,NEXEN,Reifen,09.csv,215,55,R,16,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622100383,240001248,NEXEN,Reifen,09.csv,215,65,R,16,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622100390,240001124,NEXEN,Reifen,09.csv,205,60,R,16,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622100444,240001292,NEXEN,Reifen,09.csv,225,45,R,17,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622100451,240001092,NEXEN,Reifen,09.csv,205,55,R,16,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622101069,240000815,NEXEN,Reifen,09.csv,165,60,R,15,,,N BLUE HD PLUS,,09,,,,,,
8807622101120,240001234,NEXEN,Reifen,09.csv,215,60,R,16,,,N BLUE HD PLUS,,09,,,,,,
8807622101182,240000850,NEXEN,Reifen,09.csv,175,60,R,15,,,N BLUE HD PLUS,,09,,,,,,
8807622101229,240001186,NEXEN,Reifen,09.csv,215,50,R,17,,,N BLUE HD PLUS XL,,09,,,,,,
8807622101342,240001008,NEXEN,Reifen,09.csv,195,60,R,16,,,N BLUE HD PLUS,,09,,,,,,
8807622101441,240000926,NEXEN,Reifen,09.csv,185,60,R,15,,,N BLUE HD PLUS,,09,,,,,,
8807622101526,240000949,NEXEN,Reifen,09.csv,185,65,R,15,,,N BLUE HD PLUS XL,,09,,,,,,
8807622101533,240000843,NEXEN,Reifen,09.csv,165,70,R,14,,,N BLUE HD PLUS,,09,,,,,,
8807622101557,240001035,NEXEN,Reifen,09.csv,195,65,R,15,,,N BLUE HD PLUS,,09,,,,,,
8807622101595,240001034,NEXEN,Reifen,09.csv,195,65,R,15,,,N BLUE HD PLUS XL,,09,,,,,,
8807622101618,240000848,NEXEN,Reifen,09.csv,175,55,R,15,,,N BLUE HD PLUS,,09,,,,,,
8807622101632,240000858,NEXEN,Reifen,09.csv,175,65,R,14,,,N BLUE HD PLUS,,09,,,,,,
8807622101731,240001139,NEXEN,Reifen,09.csv,205,65,R,15,,,N BLUE HD PLUS,,09,,,,,,
8807622101762,240000873,NEXEN,Reifen,09.csv,175,65,R,15,,,N BLUE HD PLUS,,09,,,,,,
8807622101823,240001249,NEXEN,Reifen,09.csv,215,65,R,16,,,N BLUE HD PLUS,,09,,,,,,
8807622101847,240001042,NEXEN,Reifen,09.csv,195,65,R,15,,,N BLUE HD PLUS,,09,,,,,,
8807622101861,240000913,NEXEN,Reifen,09.csv,185,60,R,14,,,N BLUE HD PLUS,,09,,,,,,
8807622101878,240000909,NEXEN,Reifen,09.csv,185,55,R,15,,,N BLUE HD PLUS,,09,,,,,,
8807622101922,240001126,NEXEN,Reifen,09.csv,205,60,R,16,,,N BLUE HD PLUS,,09,,,,,,
8807622101953,240000985,NEXEN,Reifen,09.csv,195,55,R,15,,,N BLUE HD PLUS,,09,,,,,,
8807622101960,240001001,NEXEN,Reifen,09.csv,195,60,R,15,,,N BLUE HD PLUS,,09,,,,,,
8807622101984,240000974,NEXEN,Reifen,09.csv,195,50,R,15,,,N BLUE HD PLUS,,09,,,,,,
8807622102028,240000864,NEXEN,Reifen,09.csv,175,65,R,14,,,N BLUE HD PLUS,,09,,,,,,
8807622102189,240001181,NEXEN,Reifen,09.csv,215,45,R,17,,Z,N BLUE 4SEASON XL 3PMS,,09,,,,,,
8807622102196,240001279,NEXEN,Reifen,09.csv,225,40,R,18,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622102547,240001975,NEXEN,Reifen,09.csv,235,50,R,19,,,N PRIZ RH7 M+S,,09,,,,,,
8807622102653,240000972,NEXEN,Reifen,09.csv,195,50,R,15,,,WINGUARD SNOW G 3 WH21 3PMSF,,09,,,,,,
8807622102684,240000906,NEXEN,Reifen,09.csv,185,55,R,15,,,WINGUARD SNOW G 3 WH21 3PMSF,,09,,,,,,
8807622102844,240001101,NEXEN,Reifen,09.csv,205,55,R,16,,,WINGUARD SNOW G 3 WH21 3PMSF,,09,,,,,,
8807622102936,240001396,NEXEN,Reifen,09.csv,235,40,R,17,,Z,N FERA PRIMUS XL,,09,,,,,,
8807622102967,240001288,NEXEN,Reifen,09.csv,225,45,R,16,,Z,N FERA PRIMUS XL,,09,,,,,,
8807622102974,240001206,NEXEN,Reifen,09.csv,215,55,R,17,,,N FERA PRIMUS,,09,,,,,,
8807622103049,240001068,NEXEN,Reifen,09.csv,205,40,R,17,,Z,N FERA PRIMUS XL,,09,,,,,,
8807622103131,240001335,NEXEN,Reifen,09.csv,225,55,R,16,,Z,N FERA PRIMUS XL,,09,,,,,,
8807622103148,240001117,NEXEN,Reifen,09.csv,205,55,R,17,,Z,N FERA PRIMUS XL,,09,,,,,,
8807622103155,240001315,NEXEN,Reifen,09.csv,225,50,R,17,,,N FERA PRIMUS XL,,09,,,,,,
8807622103162,240001071,NEXEN,Reifen,09.csv,205,45,R,17,,,N FERA PRIMUS XL,,09,,,,,,
8807622103186,240001408,NEXEN,Reifen,09.csv,235,45,R,17,,Z,N FERA PRIMUS XL,,09,,,,,,
8807622103193,240001191,NEXEN,Reifen,09.csv,215,50,R,17,,Z,N FERA PRIMUS XL,,09,,,,,,
8807622103223,240000899,NEXEN,Reifen,09.csv,185,50,R,16,,,N FERA PRIMUS,,09,,,,,,
8807622103230,240001088,NEXEN,Reifen,09.csv,205,50,R,17,,Z,N FERA PRIMUS XL,,09,,,,,,
8807622103261,240001113,NEXEN,Reifen,09.csv,205,55,R,16,,Z,N FERA PRIMUS,,09,,,,,,
8807622103292,240001215,NEXEN,Reifen,09.csv,215,55,R,17,,Z,N FERA PRIMUS XL,,09,,,,,,
8807622103322,240001426,NEXEN,Reifen,09.csv,235,55,R,17,,Z,N FERA PRIMUS XL,,09,,,,,,
8807622103339,240001286,NEXEN,Reifen,09.csv,225,40,R,18,,Z,N FERA PRIMUS XL,,09,,,,,,
8807622103360,240000970,NEXEN,Reifen,09.csv,195,45,R,16,,Z,N FERA PRIMUS XL,,09,,,,,,
8807622103384,240000995,NEXEN,Reifen,09.csv,195,55,R,16,,,N FERA PRIMUS XL,,09,,,,,,
8807622103421,240001114,NEXEN,Reifen,09.csv,205,55,R,16,,Z,N FERA PRIMUS XL,,09,,,,,,
8807622103438,240001201,NEXEN,Reifen,09.csv,215,55,R,16,,Z,N FERA PRIMUS XL,,09,,,,,,
8807622103445,240001298,NEXEN,Reifen,09.csv,225,45,R,17,,Z,N FERA PRIMUS XL,,09,,,,,,
8807622103452,240001526,NEXEN,Reifen,09.csv,255,35,R,19,,Z,N FERA SPORT XL,,09,,,,,,
8807622103469,240001485,NEXEN,Reifen,09.csv,245,35,R,20,,Z,N FERA SPORT XL,,09,,,,,,
8807622103483,240001528,NEXEN,Reifen,09.csv,255,40,R,18,,Z,N FERA SPORT XL,,09,,,,,,
8807622103490,240001484,NEXEN,Reifen,09.csv,245,35,R,18,,Z,N FERA SPORT XL,,09,,,,,,
8807622103537,240001523,NEXEN,Reifen,09.csv,255,35,R,18,,Z,N FERA SPORT XL,,09,,,,,,
8807622103544,240001533,NEXEN,Reifen,09.csv,255,45,R,18,,Z,N FERA SPORT XL,,09,,,,,,
8807622103551,240001395,NEXEN,Reifen,09.csv,235,35,R,19,,Z,N FERA SPORT XL,,09,,,,,,
8807622103568,240001494,NEXEN,Reifen,09.csv,245,40,R,19,,Z,N FERA SPORT XL,,09,,,,,,
8807622103575,240001278,NEXEN,Reifen,09.csv,225,35,R,19,,Z,N FERA SPORT XL,,09,,,,,,
8807622103582,240001421,NEXEN,Reifen,09.csv,235,50,R,18,,Z,N FERA SPORT XL,,09,,,,,,
8807622103599,240001507,NEXEN,Reifen,09.csv,245,45,R,19,,Z,N FERA SPORT XL,,09,,,,,,
8807622103629,240001324,NEXEN,Reifen,09.csv,225,50,R,17,,Z,N FERA SPORT XL,,09,,,,,,
8807622103636,240001504,NEXEN,Reifen,09.csv,245,45,R,18,,Z,N FERA SPORT XL,,09,,,,,,
8807622103643,240001400,NEXEN,Reifen,09.csv,235,40,R,18,,Z,N FERA SPORT XL,,09,,,,,,
8807622103667,240001491,NEXEN,Reifen,09.csv,245,40,R,18,,Z,N FERA SPORT XL,,09,,,,,,
8807622108754,240002104,NEXEN,Reifen,09.csv,225,45,R,17,,,N FERA SPORT,,09,,,,,,
8807622110993,240001130,NEXEN,Reifen,09.csv,205,60,R,16,,,N BLUE HD PLUS,,09,,,,,,
8807622111341,240001259,NEXEN,Reifen,09.csv,215,65,R,17,,,N FERA RU1,,09,,,,,,
8807622111358,240001342,NEXEN,Reifen,09.csv,225,55,R,17,,,N FERA SU1,,09,,,,,,
8807622113338,240001532,NEXEN,Reifen,09.csv,255,45,R,18,,,WINGUARD SPORT 2 WU7 XL 3PMS,,09,,,,,,
8807622136801,240000443,NEXEN,Reifen,09.csv,205,55,R,16,,,ROADIAN 581,,09,,,,,,
8807622147197,240001136,NEXEN,Reifen,09.csv,205,65,R,15C,100,,ROADIAN CT8,,09,,,,,,
8807622148545,240001030,NEXEN,Reifen,09.csv,195,65,R,15,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622148552,240001041,NEXEN,Reifen,09.csv,195,65,R,15,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622148583,240000902,NEXEN,Reifen,09.csv,185,55,R,15,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622148620,240001000,NEXEN,Reifen,09.csv,195,60,R,15,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622148637,240001118,NEXEN,Reifen,09.csv,205,60,R,15,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622149856,240001110,NEXEN,Reifen,09.csv,205,55,R,16,,,N FERA SU1 XL,,09,,,,,,
8807622149870,240001332,NEXEN,Reifen,09.csv,225,55,R,16,,,N FERA SU1,,09,,,,,,
8807622181276,240001267,NEXEN,Reifen,09.csv,215,70,R,16C,106,,WINGUARD WT1 3PMSF,,09,,,,,,
8807622182792,240001153,NEXEN,Reifen,09.csv,205,70,R,15C,104,,WINGUARD WT1 3PMSF,,09,,,,,,
8807622185892,240001094,NEXEN,Reifen,09.csv,205,55,R,16,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622185922,240001031,NEXEN,Reifen,09.csv,195,65,R,15,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622186066,240001291,NEXEN,Reifen,09.csv,225,45,R,17,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622186073,240000971,NEXEN,Reifen,09.csv,195,50,R,15,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622186097,240001311,NEXEN,Reifen,09.csv,225,50,R,17,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622186134,240001196,NEXEN,Reifen,09.csv,215,55,R,16,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622186141,240001326,NEXEN,Reifen,09.csv,225,55,R,16,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622186158,240000812,NEXEN,Reifen,09.csv,165,60,R,14,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622186189,240000921,NEXEN,Reifen,09.csv,185,60,R,15,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622186226,240001125,NEXEN,Reifen,09.csv,205,60,R,16,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622186240,240001237,NEXEN,Reifen,09.csv,215,60,R,17,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622186257,240000800,NEXEN,Reifen,09.csv,155,65,R,14,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622186264,240000824,NEXEN,Reifen,09.csv,165,65,R,14,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622186288,240000860,NEXEN,Reifen,09.csv,175,65,R,14,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622186295,240000874,NEXEN,Reifen,09.csv,175,65,R,15,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622186325,240000940,NEXEN,Reifen,09.csv,185,65,R,15,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622186332,240001247,NEXEN,Reifen,09.csv,215,65,R,16,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622186349,240000805,NEXEN,Reifen,09.csv,155,70,R,13,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622193675,240001417,NEXEN,Reifen,09.csv,235,50,R,18,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622193682,240001823,NEXEN,Reifen,09.csv,255,55,R,18,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622193699,240001422,NEXEN,Reifen,09.csv,235,55,R,17,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622193705,240001804,NEXEN,Reifen,09.csv,235,60,R,18,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622193712,240001461,NEXEN,Reifen,09.csv,235,65,R,17,,,N BLUE 4SEASON XL 3PMSF,,09,,,,,,
8807622193729,240001368,NEXEN,Reifen,09.csv,225,65,R,17,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622193736,240001265,NEXEN,Reifen,09.csv,215,70,R,16,,,N BLUE 4SEASON 3PMSF,,09,,,,,,
8807622198991,240002070,NEXEN,Reifen,09.csv,245,35,R,19,,Z,WINGUARD SPORT 2 XL 3P,,09,,,,,,
8807622199066,240002092,NEXEN,Reifen,09.csv,275,40,R,18,,,WINGUARD SPORT 2 XL 3PMSF,,09,,,,,,
8807622199080,240002087,NEXEN,Reifen,09.csv,265,35,R,20,,,WINGUARD SPORT 2 XL 3PMSF,,09,,,,,,
8807622199097,240002079,NEXEN,Reifen,09.csv,255,45,R,19,,,WINGUARD SPORT 2 XL 3PMSF,,09,,,,,,
8807622199233,240002080,NEXEN,Reifen,09.csv,255,50,R,20,,,WINGUARD SPORT 2 SUV XL 3PMS,,09,,,,,,
8807622199530,240001986,NEXEN,Reifen,09.csv,235,60,R,16,,,WINGUARD SNOW G 3 3PMSF,,09,,,,,,
8807622199547,240002049,NEXEN,Reifen,09.csv,155,65,R,14,,,WINGUARD SNOW G 3 XL 3PMSF,,09,,,,,,
8807622199554,240001859,NEXEN,Reifen,09.csv,165,65,R,14,,,WINGUARD SNOW G 3 3PMSF,,09,,,,,,
8807622199639,240002253,NEXEN,Reifen,09.csv,195,65,R,15,,,WINGUARD SNOW G 3 XLBS 3PMSF,,09,,,,,,
8807622199660,240002050,NEXEN,Reifen,09.csv,165,70,R,14,,,WINGUARD SNOW G 3 XL 3PMSF,,09,,,,,,
8807622199707,240002008,NEXEN,Reifen,09.csv,255,35,R,19,,,WINGUARD SPORT 2 XL 3PMSF,,09,,,,,,
8807622199721,240001917,NEXEN,Reifen,09.csv,215,40,R,18,,,WINGUARD SPORT 2 XL 3PMSF,,09,,,,,,
8807622199738,240002064,NEXEN,Reifen,09.csv,235,40,R,18,,Z,WINGUARD SPORT 2 XL 3P,,09,,,,,,
8807622199745,240001968,NEXEN,Reifen,09.csv,235,40,R,18,,,WINGUARD SPORT 2 XL 3PMSF,,09,,,,,,
8807622199783,240002010,NEXEN,Reifen,09.csv,255,40,R,19,,,WINGUARD SPORT 2 XL 3PMSF,,09,,,,,,
8807622199806,240002094,NEXEN,Reifen,09.csv,275,40,R,20,,Z,WINGUARD SPORT 2 XL 3,,09,,,,,,
8807622199851,240002078,NEXEN,Reifen,09.csv,255,45,R,18,,,WINGUARD SPORT 2 XL 3PMSF,,09,,,,,,
8807622199868,240001943,NEXEN,Reifen,09.csv,225,50,R,18,,,WINGUARD SPORT 2 XL 3PMSF,,09,,,,,,
8807622199950,240002084,NEXEN,Reifen,09.csv,255,65,R,16,,,WINGUARD SPORT 2 SUV BSW 3PM,,09,,,,,,
8807622200052,240002066,NEXEN,Reifen,09.csv,235,60,R,18,,,WINGUARD SPORT 2 SUV BSW 3PM,,09,,,,,,
8807622200830,240001994,NEXEN,Reifen,09.csv,235,65,R,16C,113,,N BLUE 4SEASON VAN BSW 3PMSF,,09,,,,,,
8807622200854,240001959,NEXEN,Reifen,09.csv,225,65,R,16C,110,,N BLUE 4SEASON VAN BSW 3PMSF,,09,,,,,,
8807622200861,240001931,NEXEN,Reifen,09.csv,215,65,R,16C,107,,N BLUE 4SEASON VAN BSW 3PMSF,,09,,,,,,
8807622200892,240001913,NEXEN,Reifen,09.csv,205,75,R,16C,108,,N BLUE 4SEASON VAN BSW 3PMSF,,09,,,,,,
8807622200939,240001885,NEXEN,Reifen,09.csv,195,70,R,15C,102,,N BLUE 4SEASON VAN BSW 3PMSF,,09,,,,,,
8807622201349,240001879,NEXEN,Reifen,09.csv,195,60,R,16,,,N BLUE HD PLUS,,09,,,,,,
8807622201363,240001903,NEXEN,Reifen,09.csv,205,60,R,16,,,N BLUE HD PLUS BSW,,09,,,,,,
8807622201394,240001892,NEXEN,Reifen,09.csv,205,50,R,16,,,N BLUE HD PLUS BSW,,09,,,,,,
8807622201462,240001862,NEXEN,Reifen,09.csv,175,70,R,14,,,N BLUE HD PLUS BSW,,09,,,,,,
